,ANGLIERS,ANGLIERS,BARK LAKE,BARK LAKE,BASKATONG,BASKATONG,BRYSON,BRYSON,CABONGA,CABONGA,CARILLON,CARILLON,CEDAR RAPID,CEDAR RAPID,CHAT FALLS,CHAT FALLS,CHELSEA,CHELSEA,CHENAUX,CHENAUX,CHUTE BELL,CHUTE BELL,CHUTE DES CHATS,CHUTE DES CHATS,DES JOACHIMS,DES JOACHIMS,DOZOIS,DOZOIS,FARMERS,FARMERS,HIGH FALLS,HIGH FALLS,HULL 2,HULL 2,KAMANISKEG,KAMANISKEG,KIAMIKA,KIAMIKA,KIPAWA,KIPAWA,LAC DES QUINZE,LAC DES QUINZE,LAC VICTORIA,LAC VICTORIA,LADY EVELYN,LADY EVELYN,LOWER NOTCH,LOWER NOTCH,MISTINIKON,MISTINIKON,MITCHINAMECUS,MITCHINAMECUS,MOUNTAIN CHUTE,MOUNTAIN CHUTE,OTTO HOLDEN,OTTO HOLDEN,PAUGAN,PAUGAN,PREMIERE CHUTE,PREMIERE CHUTE,RABBIT LAKE,RABBIT LAKE,RAPIDE 15,RAPIDE 15,RAPIDE 2,RAPIDE 2,RAPIDE 7,RAPIDE 7,RAPIDE DES ILES,RAPIDE DES ILES,TEMISCAMINGUE,TEMISCAMINGUE
,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume,Elevation,Volume
9,261.3299865722656,276454940.0,305.48638916015625,30940870.0,209.02650451660156,117677200.0,103.8499984741211,69470.3,356.64801025390625,116610600.0,40.65999984741211,3192804.0,193.7006072998047,44303860.0,73.02999877929688,57896844.0,96.98490142822266,465721.2,85.20999908447266,7872807.5,140.3000030517578,93341.34,73.02999877929688,57896844.0,149.80679321289062,32186810.0,337.6531982421875,76089500.0,65.72000122070312,209142.6,189.66799926757812,2048652.4,52.209999084472656,18073970.0,282.57501220703125,14035660.0,260.95941162109375,17460070.0,267.81610107421875,56714650.0,260.3233947753906,109319800.0,323.7699890136719,73751370.0,284.9742126464844,22594600.0,245.5261993408203,4306315.0,315.4256896972656,3842382.0,371.5098876953125,31497430.0,244.41400146484375,13371910.0,174.4698028564453,13743750.0,138.11019897460938,6993720.0,200.12820434570312,443709.4,286.6340026855469,2337862.0,255.52000427246094,343061.1,287.2846984863281,5160756.0,307.4595947265625,31111470.0,227.5717010498047,295224.1,175.74600219726562,126881300.0
10,261.42498779296875,308635070.0,305.59600830078125,34447940.0,209.18499755859375,131867600.0,103.87999725341797,77189.32,356.6968078613281,128841900.0,40.68000030517578,3603604.0,193.79400634765625,49468960.0,73.11000061035156,64329844.0,96.99099731445312,517581.6,85.26499938964844,8763787.0,140.4199981689453,103466.35,73.11000061035156,64329844.0,149.8520050048828,35424040.0,337.74798583984375,86973850.0,65.77999877929688,233458.0,189.6750030517578,2277744.5,52.220001220703125,20082210.0,282.6084899902344,15528400.0,261.0660095214844,19724960.0,267.8389892578125,63012010.0,260.3659973144531,122174900.0,323.8450012207031,82175320.0,285.0379943847656,25287010.0,245.5780029296875,4795330.0,315.4729919433594,4291370.0,371.6409912109375,35315200.0,244.47540283203125,14786560.0,174.52200317382812,15281280.0,138.1479949951172,7790719.0,200.1479949951172,493011.3,286.6973876953125,2805346.0,255.52999877929688,374249.0,287.3030090332031,5737244.0,307.4840087890625,34666520.0,227.59300231933594,328025.9,175.8000030517578,141903700.0
11,261.5199890136719,340950080.0,305.7055969238281,37969570.0,209.343505859375,146308900.0,103.9000015258789,84908.34,356.74560546875,141177000.0,40.689998626708984,4014405.0,193.8874053955078,54682620.0,73.19999694824219,70762840.0,96.99710083007812,569459.4,85.31999969482422,9658011.0,140.5399932861328,113591.37,73.19999694824219,70762840.0,149.89720153808594,38668530.0,337.8428039550781,98080780.0,65.83000183105469,257921.6,189.68299865722656,2507134.0,52.22999954223633,22090450.0,282.6419982910156,17032770.0,261.172607421875,22052280.0,267.8619079589844,69309370.0,260.4085998535156,135157000.0,323.9200134277344,90619570.0,285.101806640625,28017310.0,245.6298065185547,5286547.0,315.5202941894531,4743980.0,371.7720947265625,39196700.0,244.53680419921875,16197040.0,174.57420349121094,16820780.0,138.18580627441406,8591599.0,200.1678009033203,542313.2,286.76080322265625,3312875.0,255.5399932861328,405437.0,287.3212890625,6314535.0,307.5083923339844,38237850.0,227.6143035888672,360827.8,175.85400390625,157061900.0
12,261.6099853515625,373359360.0,305.815185546875,41506160.0,209.5019989013672,161008800.0,103.93000030517578,92627.35,356.7944030761719,153615800.0,40.709999084472656,4425205.0,193.98080444335938,59944860.0,73.29000091552734,77195840.0,97.0031967163086,621354.9,85.37000274658203,10555480.0,140.64999389648438,123716.38,73.29000091552734,77195840.0,149.94239807128906,41920280.0,337.9375915527344,109410300.0,65.88999938964844,282534.1,189.69000244140625,2736821.2,52.2400016784668,24098700.0,282.6755065917969,18548770.0,261.2792053222656,24441380.0,267.8847961425781,75606740.0,260.4512023925781,148262200.0,324.0,99077120.0,285.16558837890625,30785560.0,245.6815948486328,5779982.0,315.5675964355469,5200202.0,371.9031982421875,43141960.0,244.59820556640625,17603820.0,174.62640380859375,18362270.0,138.22360229492188,9396359.0,200.18760681152344,591615.1,286.8241882324219,3859864.0,255.5500030517578,436624.9,287.339599609375,6892627.0,307.5328063964844,41912770.0,227.63560485839844,393629.6,175.9080047607422,172343900.0
13,261.70001220703125,405822340.0,305.9248046875,45058060.0,209.66050720214844,175974800.0,103.94999694824219,100346.4,356.84320068359375,166158400.0,40.72999954223633,4836006.0,194.07420349121094,65255660.0,73.37999725341797,83628840.0,97.0093002319336,673268.0,85.43000030517578,11456193.0,140.77000427246094,133841.4,73.37999725341797,83628840.0,149.9875946044922,45179280.0,338.03240966796875,120962400.0,65.94000244140625,307296.3,189.697998046875,2966806.2,52.2599983215332,26106940.0,282.7090148925781,20076390.0,261.38580322265625,26891580.0,267.90771484375,81904100.0,260.4938049316406,161486600.0,324.07000732421875,107540984.0,285.2294006347656,33591830.0,245.7333984375,6275648.0,315.6148986816406,5660027.0,372.0343017578125,47151020.0,244.65960693359375,19007330.0,174.67860412597656,19905770.0,138.2613983154297,10205000.0,200.2073974609375,640917.0,286.8876037597656,4445726.0,255.55999755859375,467812.9,287.35791015625,7471522.0,307.55718994140625,45479320.0,227.6569061279297,426431.4,175.96200561523438,187738400.0
14,261.79998779296875,438323520.0,306.0343933105469,48625640.0,209.81900024414062,191214500.0,103.9800033569336,108065.4,356.8919982910156,178804700.0,40.7400016784668,5246807.0,194.1676025390625,70615030.0,73.45999908447266,90061840.0,97.0154037475586,725198.9,85.4800033569336,12360151.0,140.88999938964844,143966.42,73.45999908447266,90061840.0,150.03280639648438,48445510.0,338.127197265625,132737000.0,66.0,332208.7,189.7050018310547,3197088.5,52.27000045776367,28115180.0,282.74249267578125,21615630.0,261.4924011230469,29402200.0,267.93060302734375,88201460.0,260.5364074707031,174826300.0,324.1499938964844,116004170.0,285.293212890625,36436170.0,245.7852020263672,6773560.0,315.6622009277344,6123448.0,372.1654052734375,51223920.0,244.7209930419922,20408060.0,174.73080444335938,21451290.0,138.2991943359375,11017520.0,200.22720336914062,690218.9,286.95098876953125,5069876.0,255.57000732421875,499000.8,287.3761901855469,8051219.0,307.58160400390625,49087330.0,227.67820739746094,459233.3,176.01600646972656,203234700.0
15,261.8900146484375,471604300.0,306.1440124511719,52209290.0,209.9774932861328,206735400.0,104.0,115784.4,356.9407958984375,191554700.0,40.7599983215332,5657607.0,194.26100158691406,76022960.0,73.55000305175781,96494840.0,97.02149963378906,777147.4,85.52999877929688,13267353.0,141.0,154091.44,73.55000305175781,96494840.0,150.0780029296875,51718970.0,338.22198486328125,144734300.0,66.05000305175781,357271.8,189.71299743652344,3427668.8,52.279998779296875,30123420.0,282.7760009765625,23166510.0,261.5989990234375,31972580.0,267.9534912109375,94498830.0,260.5790100097656,188277100.0,324.2300109863281,124459680.0,285.35699462890625,39318630.0,245.83700561523438,7273731.0,315.7095031738281,6590456.0,372.2965087890625,55360690.0,244.7823944091797,21806450.0,174.7830047607422,22998840.0,138.33700561523438,11833920.0,200.2469940185547,739520.8,287.014404296875,5731726.0,255.5800018310547,530188.7,287.3945007324219,8631718.0,307.6059875488281,52735110.0,227.69949340820312,492035.1,176.07000732421875,218822400.0
16,261.9800109863281,505139330.0,306.25360107421875,55809370.0,210.13600158691406,222545300.0,104.02999877929688,123503.4,356.9895935058594,204408600.0,40.77000045776367,6068408.0,194.35440063476562,81479470.0,73.63999938964844,102927840.0,97.02760314941406,829113.6,85.58999633789062,14177800.0,141.1199951171875,164216.44,73.63999938964844,102927840.0,150.12319946289062,54999660.0,338.3168029785156,156954100.0,66.11000061035156,382486.0,189.72000122070312,3658546.2,52.290000915527344,32131660.0,282.80950927734375,24729010.0,261.7055969238281,34602050.0,267.9764099121094,100796200.0,260.6216125488281,201835300.0,324.29998779296875,132900530.0,285.4208068847656,42239270.0,245.8887939453125,7776176.0,315.7568054199219,7061041.0,372.4276123046875,59561380.0,244.8437957763672,23202970.0,174.835205078125,24548450.0,138.3748016357422,12654210.0,200.2667999267578,788822.7,287.0777893066406,6430692.0,255.58999633789062,592564.6,287.4128112792969,9213018.0,307.6304016113281,56421050.0,227.72079467773438,524837.0,176.12399291992188,234491600.0
17,262.07000732421875,538928640.0,306.3631896972656,59426260.0,210.29449462890625,238651500.0,104.05000305175781,131222.4,357.03839111328125,217366100.0,40.790000915527344,6479208.0,194.4477996826172,86984540.0,73.7300033569336,109360840.0,97.03369903564453,881097.7,85.63999938964844,15091492.0,141.24000549316406,174341.45,73.7300033569336,109360840.0,150.16839599609375,58287570.0,338.4115905761719,169396500.0,66.16000366210938,407851.8,189.72799682617188,3889721.5,52.29999923706055,34139900.0,282.8429870605469,26303140.0,261.81219482421875,37289930.0,267.9992980957031,107093600.0,260.6642150878906,215496800.0,324.3800048828125,141319730.0,285.4845886230469,45198160.0,245.9405975341797,8280910.0,315.8041076660156,7535197.0,372.5586853027344,63826010.0,244.9051971435547,24598080.0,174.8874053955078,26100140.0,138.41259765625,13478370.0,200.28660583496094,838124.6,287.1412048339844,7166186.0,255.60000610351562,623752.5,287.43109130859375,9795120.0,307.65478515625,60143570.0,227.74209594726562,557638.8,176.17799377441406,250233200.0
18,262.1700134277344,572972200.0,306.4728088378906,63060330.0,210.4530029296875,255061800.0,104.08000183105469,138941.5,357.0871887207031,230427500.0,40.810001373291016,6890008.0,194.54119873046875,92538190.0,73.80999755859375,115793840.0,97.03980255126953,933099.5,85.69000244140625,16008428.0,141.35000610351562,184466.47,73.80999755859375,115793840.0,150.21359252929688,61582680.0,338.50640869140625,182061500.0,66.22000122070312,433369.4,189.73500061035156,4121194.5,52.310001373291016,36148150.0,282.8764953613281,27888900.0,261.9187927246094,40035560.0,268.0221862792969,113390900.0,260.706787109375,229257600.0,324.4599914550781,149710270.0,285.54840087890625,48195350.0,245.99240112304688,8787945.0,315.8514099121094,8012914.0,372.6897888183594,68154630.0,244.9665985107422,25992240.0,174.93960571289062,27653910.0,138.4503936767578,14306410.0,200.306396484375,887426.5,287.20458984375,7937623.0,255.61000061035156,654940.5,287.44940185546875,10378030.0,307.67919921875,63901200.0,227.76339721679688,590440.6,176.23199462890625,266038400.0
19,262.260009765625,607270100.0,306.5823974609375,66711950.0,210.6114959716797,271783800.0,104.0999984741211,146660.5,357.135986328125,243592500.0,40.81999969482422,7300809.0,194.6345977783203,98140390.0,73.9000015258789,122226840.0,97.0458984375,985119.2,85.75,16928608.0,141.47000122070312,194591.48,73.9000015258789,122226840.0,150.25880432128906,64885000.0,338.6011962890625,194949000.0,66.2699966430664,459039.1,189.7429962158203,4352965.0,52.31999969482422,38156390.0,282.9100036621094,29486280.0,262.025390625,42838270.0,268.04510498046875,119688300.0,260.7493896484375,243113900.0,324.5299987792969,158065200.0,285.6122131347656,51230890.0,246.04420471191406,9297297.0,315.8987121582031,8494184.0,372.8208923339844,72547270.0,245.0279998779297,27385900.0,174.99180603027344,29209780.0,138.4882049560547,15138330.0,200.32620239257812,936728.4,287.26800537109375,8744416.0,255.6199951171875,686128.4,287.46771240234375,10961730.0,307.70361328125,67692520.0,227.78469848632812,623242.5,176.28599548339844,281898800.0
20,262.3500061035156,641822200.0,306.6919860839844,70381500.0,210.77000427246094,288824900.0,104.12999725341797,154379.5,357.184814453125,256861400.0,40.84000015258789,7711610.0,194.72799682617188,103791200.0,73.98999786376953,128659840.0,97.052001953125,1037157.0,85.80000305175781,17852034.0,141.58999633789062,204716.5,73.98999786376953,128659840.0,150.3040008544922,68194520.0,338.6960144042969,208059200.0,66.33000183105469,484860.8,189.75,4585033.0,52.33000183105469,40164630.0,282.9435119628906,31095290.0,262.1319885253906,45697380.0,268.0679931640625,125985600.0,260.7919921875,257061600.0,324.6099853515625,166383490.0,285.6759948730469,54304840.0,246.0959930419922,9808979.0,315.9460144042969,8978997.0,372.9519958496094,77003980.0,245.0894012451172,28779530.0,175.04400634765625,30767770.0,138.5260009765625,15974140.0,200.3459930419922,986030.3,287.3313903808594,9585979.0,255.6300048828125,717316.3,287.4859924316406,11546240.0,307.7279968261719,71516160.0,227.80599975585938,656044.4,176.33999633789062,297806900.0
21,262.44000244140625,676628600.0,306.8016052246094,74069350.0,210.92849731445312,306192800.0,104.1500015258789,162098.5,357.2336120605469,270233900.0,40.849998474121094,8122410.0,194.82139587402344,109490500.0,74.08000183105469,135092850.0,97.05809783935547,1089212.0,85.8499984741211,18778704.0,141.6999969482422,214841.52,74.08000183105469,135092850.0,150.3491973876953,71511220.0,338.7908020019531,221391900.0,66.37999725341797,510834.8,189.75799560546875,4817398.5,52.34000015258789,42172870.0,282.97698974609375,32715930.0,262.23858642578125,48612220.0,268.0909118652344,132283000.0,260.8345947265625,271096700.0,324.69000244140625,174616860.0,285.73980712890625,57417270.0,246.14779663085938,10323010.0,315.9932861328125,9467347.0,373.0830993652344,81524790.0,245.1508026123047,30173590.0,175.09620666503906,32327910.0,138.5637969970703,16813820.0,200.3657989501953,1035332.0,287.3948059082031,10461730.0,255.63999938964844,748504.3,287.5043029785156,12131550.0,307.7524108886719,75370840.0,227.82730102539062,688846.2,176.3939971923828,313755300.0
22,262.5299987792969,711689300.0,306.91119384765625,77775870.0,211.08700561523438,323895100.0,104.18000030517578,169817.5,357.28240966796875,283710200.0,40.869998931884766,8533211.0,194.914794921875,115238400.0,74.16000366210938,141525840.0,97.06420135498047,1141286.0,85.91000366210938,19708618.0,141.82000732421875,224966.53,74.16000366210938,141525840.0,150.39439392089844,74835110.0,338.8855895996094,234947200.0,66.44000244140625,536960.8,189.76499938964844,5050062.0,52.349998474121094,44181110.0,283.010498046875,34348190.0,262.34521484375,51582130.0,268.1138000488281,138580400.0,260.877197265625,285215400.0,324.760009765625,183094610.0,285.8035888671875,60568230.0,246.19960021972656,10839390.0,316.04058837890625,9959224.0,373.2142028808594,86109730.0,245.2122039794922,31568540.0,175.14840698242188,33890190.0,138.60159301757812,17657380.0,200.38560485839844,1084634.0,287.45819091796875,11371070.0,255.64999389648438,779692.2,287.5226135253906,12717660.0,307.77679443359375,79255340.0,227.84860229492188,721648.0,176.447998046875,329737400.0
23,262.6300048828125,747004300.0,307.02081298828125,81501430.0,211.24549865722656,341939200.0,104.19999694824219,177536.5,357.3312072753906,297290300.0,40.880001068115234,8944012.0,195.00819396972656,121034900.0,74.25,147958850.0,97.07029724121094,1193377.0,85.95999908447266,20641778.0,141.94000244140625,235091.55,74.25,147958850.0,150.43960571289062,78166170.0,338.98040771484375,248725100.0,66.48999786376953,563239.0,189.7729949951172,5283023.0,52.36000061035156,46189360.0,283.04400634765625,35992080.0,262.4518127441406,54606430.0,268.1366882324219,144877700.0,260.9197998046875,299413600.0,324.8399963378906,191816690.0,285.8674011230469,63757770.0,246.25140380859375,11358150.0,316.087890625,10454620.0,373.3453063964844,90758830.0,245.2736053466797,32964830.0,175.2006072998047,35454650.0,138.639404296875,18504830.0,200.4053955078125,1133936.0,287.5216064453125,12313430.0,255.66000366210938,810880.2,287.5408935546875,13304580.0,307.80120849609375,83168500.0,227.86990356445312,754449.8,176.5019989013672,345747000.0
